# EventNumber	SB0_Raw_ADC_Value	Timestamp
66571	1670	4254732819
66575	1759	4256096799
66579	1738	4257487230
66585	1732	4259389785
66587	1712	4259646734
66595	1690	4262135815
66599	1655	4263747194
66604	1741	4264831210
66606	1696	4265214346
66608	1668	4267742993
66612	1679	4270336237
66618	1697	4271815987
66662	1663	4284255788
66669	1764	4288126124
66671	1698	4289200395
66675	1716	4289956416
66677	1778	4290070404
66691	1677	1606943
66694	1761	2411843
66705	1713	6269868
66706	1645	6487590
66707	1701	7042062
66708	1756	7135319
66715	1749	8215697
66725	1698	10736329
66729	1709	11148295
66735	1736	15025979
66738	1701	15831065
66747	1684	17988969
66760	1660	22114770
66761	1676	22989653
66768	1738	25160408
66785	1765	29933009
66786	1735	30685731
66793	1724	34816874
66794	1711	34844330
66805	1698	38611755
66812	1710	41578082
66814	1689	41950632
66819	1708	42965409
66824	1717	44805134
66837	1738	49471793
66863	1709	58180291
66870	1638	59660248
66872	1730	60340202
66875	1673	60998377
66884	1712	64188531
66908	1732	72090081
66915	1737	75452673
66921	1724	77084800
66922	1722	77866533
66930	1698	80501192
66940	1757	83068692
66941	1720	83775055
66943	1729	83981123
66950	1746	86577282
66958	1687	88753226
66970	1706	91627092
66973	1724	92519723
66989	1716	97205278
67013	1696	102561709
67027	1667	106225128
67041	1666	109937501
67044	1664	110616768
67053	1677	115305579
67072	1749	119266381
67090	1720	123434243
67093	1715	123546330
67111	1705	127784756
67116	1714	129264163
67137	643	139722322
67152	1676	144561022
67162	1702	146237880
67168	1699	146946959
67198	1698	153643027
67206	1693	159947270
67210	1684	160538867
67219	1715	162241345
67223	1675	163479596
67242	1694	167432320
67243	1709	167703543
67245	1677	168610251
67248	1691	168957963
67260	1736	171911459
67273	1663	176605866
67277	1710	177551238
67280	1713	177766592
67301	1723	182815550
67315	1664	186142882
67317	1687	186837702
67320	1723	187626353
67321	1659	187932881
67325	1739	189762917
67330	1745	191367960
67340	1742	194272862
67351	1711	198921971
67354	1649	199880093
67359	1745	200898554
67365	1736	201658262
67366	1710	201974505
67373	1727	203251828
67400	1730	206894561
67406	1713	208090725
67413	1708	210881706
67420	1605	212332320
67424	1703	212993048
67425	1683	213265727
67439	1721	216021193
67440	1763	218009547
67449	1731	219676513
67451	1676	220305679
67456	1757	221305836
67459	1733	221617810
67478	1683	226810648
67489	1681	231297644
67492	1712	232756675
67529	1765	245598658
67536	1757	247715618
67545	1705	249287399
67555	1712	252287880
67560	1723	253404938
67572	1727	256104950
67582	1683	260667158
67596	1711	264009397
67600	1674	264435343
67626	1675	270985240
67628	1199	271166915
67629	1703	271191708
67634	1658	272431155
67661	1727	282178090
67666	1730	283312334
67678	1741	285560500
67682	1633	286640264
67684	1708	287034051
67706	1743	290910683
67729	1722	296278524
67746	1700	302774610
67776	1727	308931779
67790	1725	311550039
67793	1712	312184333
67823	1787	321324487
67828	1708	322264546
67839	1659	324725888
67844	1736	326014215
67846	1764	326425173
67847	1694	326598458
67855	1717	327761140
67867	1683	331676589
67872	1745	332757286
67873	1738	333048167
67887	1737	337054223
67896	1742	341723274
67919	1741	348805065
67926	1780	351418237
67933	1681	353290249
67937	1790	353579872
67938	1721	354095933
67954	1702	358348039
67963	1688	363061005
67978	1748	365731425
67987	1738	368618739
67989	1739	368900950
67990	1754	369015568
67998	1688	369705065
68002	1709	370328970
68004	1743	371710161
68032	1758	383654632
68039	1703	384688823
68041	1730	384924038
68044	1673	385691386
68046	1671	385921177
68057	1730	389002488
68081	1700	397415363
68095	1699	403624461
68097	1680	404039646
68099	1731	404981587
68106	1746	406788715
68111	1726	407677555
68122	1703	410167528
68123	1680	410370266
68127	1707	411195647
68128	1751	411439499
68135	1728	415297583
68137	1670	416401637
68148	1690	419053390
68155	1681	423030330
68164	1751	425778087
68165	1768	425917254
68169	1690	427075686
68178	1733	428526013
68191	1656	431953135
68198	1654	433861787
68200	1743	434004941
68215	1236	437699541
68223	1721	442544632
68225	1747	443010720
68232	599	446292266
68234	1746	446631847
68237	1694	447772846
68239	1744	448833393
68242	1710	449789185
68247	1723	450520330
68269	1704	459161860
68272	1721	459827291
68280	1760	463605312
68281	1703	463758732
68283	1711	463933933
68297	1686	467545833
68305	1730	470739204
68312	1742	471766984
68316	1705	472681772
68326	1725	475039522
68337	1711	477951675
68338	1723	478382956
68340	1639	479183770
68341	1689	479192333
68353	1671	487263079
68357	1713	487719259
68372	1694	491137160
68377	1729	494333572
68388	1752	497752020
68390	1773	498140244
68420	1687	505976440
68455	1724	514014590
68460	1721	514663039
68482	1714	523348483
68485	1774	523972745
68487	1716	524131996
68504	1741	528423894
68512	1726	530237691
68517	1767	531139868
68518	1667	531448227
68519	1678	531707270
68521	1713	531899383
68526	816	534419246
68534	1702	536728479
68538	1699	537533635
68540	987	538382693
68541	1707	538886927
68550	1719	540886836
68554	1709	543606168
68571	1724	549726734
68586	1699	554703032
68590	1721	555205004
68602	1721	558562766
68611	1742	560150354
68616	1736	561709196
68626	1674	566355005
68634	1720	568003387
68645	1729	570786029
68654	1737	572441726
68662	1697	574685884
68665	1714	575476963
68667	1763	576060796
68669	1719	577124913
68670	1724	577928828
68677	1713	580036940
68680	1706	580842542
68699	1742	587816118
68700	1759	588029153
68703	1668	588288150
68711	1744	592067162
68715	1528	594447075
68717	1727	594780063
68722	1683	595717834
68740	1705	598897496
68746	1743	600440149
68749	1692	601208855
68754	1694	602418477
68756	1703	604730573
68776	1671	610296504
68784	971	613165286
68793	1681	616622030
68796	1713	617154438
68818	1723	628451820
68820	1709	629080959
68826	1683	630546221
68837	1710	632352983
68839	1736	633347873
68852	1665	637494187
68853	1753	637870947
68856	1736	639907822
68861	1717	640771507
68871	1201	645103355
68881	1684	650216010
68887	1655	651650255
68892	1713	652960478
68896	1758	654414028
68899	1699	655433157
68900	1700	655707210
68901	1725	655810946
68910	1690	658273309
68912	1699	658379953
68926	1702	661853158
68930	1736	665823826
68933	1732	666869465
68957	1709	672979299
68970	741	678337476
68973	1727	679736896
68977	1751	682473032
68981	1735	683359007
68985	1666	686157932
68986	1718	686188464
68991	1727	686899063
68997	1744	688769797
69003	1714	689879118
69013	1743	693291461
69015	1726	693538493
69044	1701	700521134
69046	1726	701203335
69047	1697	701480771
69056	1721	707290464
69074	1702	711262194
69082	1749	713894001
69090	1695	717256717
69100	1773	718880169
69109	1709	721522532
69117	1720	722466033
69119	1647	723496555
69122	1744	724209952
69138	1680	731966064
69145	1720	732848736
69146	1688	733470867
69166	1667	739197527
69176	1693	741881898
69178	1759	742719388
69181	1714	743835444
69186	1682	744511025
69188	1676	745177302
69202	1690	748859068
69207	1714	749603661
69227	1754	753890832
69231	1763	754425098
69232	1691	754782249
69238	1708	756203146
69244	1690	757726124
69248	1720	759081322
69253	1688	760584089
69264	1713	764084474
69269	1744	764647024
69294	1697	772198514
69305	1689	774763685
69329	1712	783271859
69342	1732	788608459
69353	1768	790787332
69377	1741	795304463
69378	1704	795709387
69379	1682	795940736
69386	1710	797273826
69390	1698	798998690
69391	1761	799573836
69405	789	804201798
69407	1686	804571245
69414	1728	805808149
69415	1779	806176362
69426	1701	810011270
69428	1705	810635271
69444	1741	815448750
69447	1702	815998788
69448	1679	816204586
69459	1693	819879742
69461	1697	820688114
69462	1738	820758350
69465	1682	822379431
69468	1693	822851616
69469	1690	823136251
69476	1700	824450178
69478	1747	824994357
69487	1772	830879073
69488	1738	830972548
69495	1719	831943441
69499	1720	832350420
69512	1747	835760101
69529	1724	839869083
69547	1778	844327611
69556	1706	847102757
69561	1692	851252518
69563	1647	851850878
69576	1668	854984129
69578	1752	855808998
69583	1030	856054507
69592	1746	858799266
69596	1753	859327419
69598	1714	859728226
69603	1732	861860414
69611	1735	864497101
69616	1757	866496386
69617	1713	866718687
69619	1789	867210298
69625	1701	870146014
69633	1722	872074974
69636	1089	872952153
69639	1241	873744825
69642	1695	875272165
69645	1683	876305402
69647	1735	876667516
69648	1726	876803745
69651	1722	877643740
69657	1633	878576741
69664	1698	880136071
69665	1666	880271591
69667	1758	880883614
69668	1727	880949975
69672	1650	881887016
69673	1679	882107851
69678	1714	884391404
69681	1711	885209953
69686	1730	886664114
69694	1690	892193070
69695	1717	892445307
69703	1715	894632783
69711	1731	897854085
69713	1678	898216098
69716	1746	899099707
69721	1679	900066703
69731	1680	902655003
69733	1730	903744838
69734	1702	903910109
69752	1767	908049282
69778	1732	917131005
69793	1687	921301949
69794	1703	921556868
69804	1724	922860640
69807	1726	923239142
69818	1707	926033875
69825	1694	928611076
69835	1722	932789538
69836	1603	932818735
69840	1697	934318887
69845	1753	935254768
69846	737	935270310
69852	1646	936946681
69859	1735	939002388
69866	1713	940909792
69877	1724	942240099
69878	1677	942463720
69881	1732	943939355
69882	1508	944270435
69891	1705	948577872
69897	1709	952311092
69906	1676	956558544
69907	1717	957131647
69912	1726	958430422
69933	1751	962694925
69949	1697	967150407
69961	1702	973558173
69963	1698	973675205
69971	1753	976255813
69977	1696	977631429
69979	1714	978338930
69983	841	979736428
69986	1715	980745846
69992	1724	981554479
69994	1690	981594362
70009	1696	986285274
70017	1721	987661817
70018	1738	987870177
70029	1723	994146726
70042	1736	996329718
70044	1655	996761992
70047	1691	997437112
70058	1728	999886520
70061	1713	1000308364
70070	1702	1002567756
70075	1685	1003353373
70079	1714	1004321978
70088	1684	1006648408
70092	1713	1007751325
70093	1725	1007915758
70095	1766	1008218383
70100	1732	1010194073
70107	1691	1011676763
70129	1721	1020332787
70131	1687	1020365096
70134	1726	1020998036
70136	1683	1021479415
70149	1710	1024047937
70150	1722	1024123580
70152	1665	1024956503
70156	1691	1025548593
70170	1716	1028670133
70171	1692	1028749758
70181	1688	1034264260
70188	1720	1036105979
70216	1739	1045544804
70217	1654	1046207405
70228	1697	1049398952
70242	1698	1056481619
70246	1742	1057066545
70251	1658	1058958154
70259	1720	1061379937
70274	1669	1065336936
70280	1740	1065936508
70283	1688	1067952462
70290	1650	1069660625
70309	1776	1075706659
70313	1677	1076654656
70316	1745	1076895000
70317	1721	1076939928
70319	1740	1077420782
70335	1692	1082456075
70337	1716	1083001903
70348	1709	1086169435
70355	1768	1089023170
70366	1376	1096026316
70370	1689	1097457111
70382	1699	1100342242
70383	1761	1100681269
70386	1701	1103813460
70388	1683	1104402713
70403	1732	1107947465
70406	934	1108406343
70411	1576	1110297744
70414	1672	1111076727
70430	1747	1118005595
70445	1741	1122804015
70449	1675	1124141869
70452	1700	1124569836
70456	1708	1125210936
70460	1775	1126097974
70487	1683	1132512342
70489	1729	1132669463
70492	1745	1133888653
70498	1679	1136624940
70504	1723	1139300233
70505	1701	1139990340
70507	1755	1140079193
70519	992	1141932382
70528	1691	1144132448
70538	1716	1147108612
70551	1655	1150685975
70561	1737	1152681154
70570	1703	1156582114
70578	1702	1159333752
70593	1708	1163145219
70602	1692	1164645122
70621	1164	1171177341
70622	1699	1171462675
70631	1736	1174580475
70637	1698	1177442817
70638	1744	1177636529
70641	1677	1178074183
70658	1675	1182306444
70668	1716	1185890936
70670	1734	1186524583
70677	1699	1187428810
70682	1701	1189339269
70684	1718	1189598031
70695	584	1192710104
70705	1684	1194270909
70720	1731	1198965439
70743	1773	1205344225
70782	1691	1213706280
70796	1749	1221173268
70804	1671	1223833227
70805	1703	1224276258
70811	1705	1225098706
70812	1385	1225277741
70822	1740	1229158014
70825	1666	1229699317
70826	1751	1229771747
70833	1661	1232534727
70858	1711	1242508460
70860	1697	1244474249
70861	1712	1245015537
70870	1662	1247573926
70874	1711	1248443638
70879	1717	1249373760
70883	1700	1250013569
70891	1682	1251606295
70892	1702	1251629781
70895	1688	1251944037
70906	1706	1255088115
70910	1676	1256137458
70914	1701	1256765190
70915	1802	1256818334
70922	1026	1260617123
70925	1645	1261068753
70938	1677	1263918360
70942	1708	1264818070
70943	1714	1264932719
70956	1676	1269228514
70991	1674	1280629062
71009	1778	1285122360
71011	1726	1286186048
71013	1759	1286392833
71015	1704	1286902414
71017	1733	1287191765
71039	1759	1295092279
71041	1765	1295185833
71051	1712	1300765221
71060	1647	1303744322
71068	1729	1306192492
71075	1718	1309155447
71087	1731	1312956317
71108	1698	1323008671
71126	1706	1327124074
71130	1735	1328044760
71140	1528	1331421554
71143	1704	1332954784
71146	1729	1333786282
71150	1733	1335495445
71152	1732	1335918961
71157	1705	1337650569
71158	1683	1337979982
71163	1701	1341644908
71174	1742	1343892010
71175	1684	1344100917
71181	1746	1347102859
71189	1739	1349728306
71191	1720	1349879057
71193	1727	1350257639
71212	1727	1356753633
71214	1697	1357785791
71225	1682	1364507405
71234	1682	1366459906
71236	1741	1367099557
71238	1678	1368038816
71242	1752	1371410164
71243	1682	1371520097
71250	1693	1373269973
71255	1726	1374484871
71260	1715	1375740107
71265	1668	1377123572
71268	1740	1378099810
71272	1791	1380688772
71280	1711	1382983268
71282	1757	1384102419
71286	1731	1384971550
71289	716	1387201453
71296	1725	1389082042
71300	872	1389847166
71302	1674	1390062769
71304	1699	1391165798
71308	1751	1392328110
71311	1732	1393020974
71319	1682	1396075261
71324	1695	1399431028
71333	1712	1403538928
71335	1744	1405070290
71351	1676	1410892169
71358	1714	1413065027
71362	1725	1413837524
71364	1690	1414234488
71365	1738	1414718533
71367	1716	1415286476
71371	1661	1416107435
71375	1725	1417609631
71378	721	1417867827
71409	1684	1429371945
71415	1738	1431701554
71419	1684	1432480007
71423	1727	1433481642
71427	1710	1434375971
71440	1684	1438784670
71444	1750	1441545765
71452	1752	1444993349
71456	1717	1445855061
71460	1709	1446059498
71473	1662	1450170436
71474	1736	1450820665
71487	1687	1455877856
71505	1586	1464406772
71513	1709	1467000507
71518	1658	1468864510
71520	1763	1469115117
71523	1745	1469772048
71536	1700	1475461911
71545	1709	1478220101
71548	1671	1478521700
71550	1685	1480111147
71551	1740	1482282603
71554	1707	1482551971
71560	1673	1483338596
71566	1755	1484805667
71578	1706	1489297697
71579	1767	1489356350
71582	1711	1489826454
71585	1721	1491449095
71604	1749	1495859496
71605	1707	1496510769
71615	1755	1498876859
71616	1735	1499139073
71617	1724	1500220880
71625	1710	1505050745
71644	1725	1512504565
71648	1678	1513765950
71676	1723	1523697845
71680	1775	1524180582
71682	1693	1524746738
71685	1716	1525140509
71692	1740	1527869087
71693	1732	1528192897
71700	1691	1529903393
71708	1754	1533163395
71713	1653	1534337591
71720	1754	1537266858
71734	1712	1543249029
71737	1753	1543462583
71742	1727	1544529059
71755	1357	1547824775
71756	1728	1547854470
71761	974	1548710145
71765	1702	1550504392
71778	1700	1555463992
71791	1701	1558172721
71793	1706	1558839647
71795	1724	1559258467
71796	1729	1560588721
71798	1770	1562501990
71799	1769	1563246691
71800	1709	1563911104
71838	1660	1571766733
71846	1729	1575183649
71852	1744	1577566282
71859	692	1579430920
71860	1708	1579750396
71870	1749	1584723831
71871	1768	1585134361
71879	1707	1588626225
71887	1702	1590591174
71897	1729	1594563191
71906	1644	1597358463
71920	1702	1600067711
71941	1670	1607244747
71945	1715	1608736196
71949	1735	1609474787
71976	1724	1618160930
71978	1724	1618362411
71983	1752	1619857008
71987	1418	1620716466
71988	1738	1621774562
71989	1707	1623106464
71998	1728	1626504272
72005	1644	1629502229
72007	1711	1629788283
72008	1737	1629795669
72020	1719	1634472659
72028	1711	1635572219
72040	1677	1639431035
72045	825	1641057341
72047	1686	1643959560
72050	1667	1645166878
72059	983	1647498977
72063	1692	1647937811
72082	1720	1654548363
72086	1750	1656072913
72093	1684	1658865837
72097	1649	1659433706
72100	1727	1660963057
72114	1762	1665193744
72130	1731	1668697546
72132	1770	1669085257
72139	1687	1671514536
72146	1612	1672529306
72148	1732	1673205530
72176	1716	1679845211
72180	1704	1681341404
72181	1570	1681578192
72188	1745	1685167962
72202	1703	1689086596
72208	1721	1691430475
72227	1748	1696013862
72249	1748	1706772670
72252	1733	1708193097
72255	1651	1708992200
72258	1730	1709550831
72270	1715	1714677853
72272	1671	1715152123
72291	1740	1718176824
72299	1721	1719387849
72303	1553	1720271212
72309	1726	1722489166
72318	1729	1723523940
72329	1554	1727545452
72343	1726	1730829415
72344	1696	1730849326
72345	1723	1730948639
72346	1711	1731272797
72360	1712	1734574572
72361	1720	1734676965
72384	1718	1744366826
72392	1698	1747875477
72394	1669	1748358475
72395	1736	1748374499
72399	1694	1750172828
72414	1747	1753484597
72418	1688	1756178937
72420	1746	1756847290
72434	1688	1760170134
72435	1721	1760194851
72443	1716	1761671716
72444	1749	1762048649
72446	1701	1762740970
72447	1696	1762836048
72450	1720	1763100998
72453	1724	1765020468
72461	1695	1769919809
72473	1709	1773284640
